A:\jill_030.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,-4.9,-7.4,-4.9,-7.4,-7.4,-7.4,-7.4,-4.9,0,-2.5,-4.9,-7.4,-4.9,-4.9,-2.5,0,7.4,7.4,9.9,4.9,7.4,0,0,0,0,0,0,0,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,4.9,2.5,0,0,0,0,2.5,0,0,0,0,0,-2.5,-4.9,0,0,2.5,0,0,0,0,-2.5,0,0,0,0,0,0,0,2.5,0,2.5,-4.9,-2.5,0,0,0,-2.5,0,-7.4,0,0,2.5,0,0,0,-4.9,0,0,-7.4,-2.5,0,0,-2.5,0,0,2.5,-2.5,0,0,0,-4.9,0,-2.5,0,0,0,0,0,0,0,2.5,-2.5,0,0,0,0,0,0,0,0,-2.5,0,0
855,-7.4,-7.4,-7.4,-7.4,-4.9,-7.4,-4.9,-4.9,-4.9,-4.9,-7.4,-2.5,0,-2.5,-4.9,0,2.5,2.5,2.5,2.5,2.5,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,-4.9,-9.9,0,0,0,0,0,0,0,0,0,0,-2.5,0,2.5,0,2.5,0,0,0,0,-4.9,-2.5,0,0,0,2.5,-2.5,-7.4,0,2.5,0,0,-4.9,-2.5,-2.5,0,0,-2.5,0,-2.5,0,0,0,0,0,0,-2.5,0,0,-4.9,-7.4,0,0,-2.5,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,2.5,-7.4,2.5
856,-7.4,-7.4,-4.9,-7.4,-12.3,0,-7.4,-4.9,-4.9,-4.9,-2.5,0,0,-2.5,-4.9,0,-2.5,0,0,0,4.9,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,-4.9,0,0,0,0,0,0,2.5,2.5,0,-7.4,-7.4,-9.9,-2.5,0,0,0,0,0,-2.5,2.5,-2.5,0,0,0,2.5,0,0,2.5,0,0,-4.9,-4.9,-2.5,0,0,0,0,-2.5,0,0,0,-2.5,-4.9,0,-2.5,-2.5,-2.5,-4.9,-2.5,0,0,0,-2.5,0,0,0,-2.5,0,2.5,-2.5,-4.9,-4.9,2.5,2.5,2.5,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,-4.9,0,0
857,-4.9,-4.9,-4.9,-4.9,-2.5,-4.9,-2.5,0,-4.9,-2.5,-4.9,-2.5,-2.5,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.4,0,0,-7.4,0,0,0,0,0,0,0,0,0,0,0,-2.5,2.5,2.5,0,0,0,2.5,0,-2.5,-2.5,0,0,0,-4.9,-2.5,-4.9,0,0,0,0,0,0,-2.5,0,0,-2.5,2.5,2.5,2.5,0,-2.5,-4.9,0,0,-2.5,0,0,-4.9,-9.9,0,0,2.5,0,0,0,0,0,2.5,0,2.5,2.5,0,2.5,0,0,0,0,0,0,2.5
858,0,-4.9,-2.5,-4.9,0,-2.5,2.5,-4.9,0,-2.5,0,0,0,0,0,0,-2.5,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,0,2.5,-2.5,0,-2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5,2.5,0,0,0,0,-4.9,-2.5,0,2.5,2.5,0,0,0,2.5,-2.5,-7.4,-7.4,0,0,2.5,2.5,2.5,0,0,0,2.5,-2.5,4.9,2.5,0,0,2.5,0,0,0,0,2.5,0,-2.5,-7.4,-4.9,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5,2.5,-7.4,0,0,0
859,2.5,2.5,7.4,2.5,0,0,2.5,0,0,-4.9,-2.5,0,-4.9,-7.4,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,-7.4,2.5,0,2.5,0,0,0,0,0,0,4.9,7.4,2.5,0,0,0,0,0,-2.5,0,2.5,-7.4,0,2.5,2.5,-2.5,0,-4.9,0,-2.5,0,-4.9,-4.9,4.9,2.5,0,0,2.5,7.4,9.9,0,0,0,0,7.4,0,-9.9,0,0,0,0,2.5,0,0,0,0,0,0,0,0,-4.9,2.5,0,2.5,2.5,0,2.5,0,-2.5,4.9,0,0
860,4.9,7.4,9.9,4.9,2.5,4.9,9.9,9.9,0,2.5,0,0,-2.5,7.4,2.5,2.5,7.4,2.5,0,0,0,4.9,0,0,0,0,0,0,0,2.5,0,0,0,0,2.5,4.9,0,0,2.5,0,-2.5,0,0,0,4.9,2.5,0,0,0,0,0,-2.5,0,2.5,0,2.5,-7.4,2.5,0,0,0,2.5,0,0,0,0,0,9.9,7.4,2.5,0,0,2.5,2.5,0,2.5,0,2.5,0,2.5,0,4.9,2.5,0,0,2.5,0,-7.4,7.4,4.9,7.4,2.5,7.4,12.3,0,9.9,0,0,0,0,9.9,7.4,-7.4,-4.9,0,2.5,-4.9,0,0,0,0,2.5,2.5,0,0,0,0,0,2.5,0,0,0,2.5,2.5,4.9,2.5,2.5,0
861,9.9,7.4,9.9,9.9,9.9,2.5,9.9,9.9,7.4,-7.4,9.9,4.9,7.4,2.5,7.4,2.5,7.4,4.9,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,4.9,2.5,2.5,0,0,2.5,0,2.5,0,0,0,2.5,0,2.5,0,-4.9,0,0,0,0,0,2.5,0,0,0,0,9.9,9.9,4.9,0,0,0,0,2.5,0,2.5,0,4.9,0,4.9,0,0,0,0,0,0,2.5,2.5,9.9,0,2.5,2.5,2.5,4.9,7.4,9.9,9.9,0,0,0,7.4,2.5,0,0,2.5,4.9,2.5,0,0,0,0,0,0,0,2.5,0,0,0,2.5,0,0,2.5,2.5,2.5,-2.5,0,0
862,9.9,9.9,7.4,9.9,7.4,12.3,9.9,9.9,9.9,9.9,9.9,9.9,4.9,-2.5,2.5,0,0,2.5,0,0,0,4.9,0,0,0,0,2.5,0,2.5,0,0,0,2.5,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5,-4.9,0,0,0,0,0,0,2.5,0,2.5,2.5,7.4,9.9,9.9,9.9,0,2.5,2.5,2.5,2.5,2.5,2.5,7.4,2.5,2.5,7.4,7.4,7.4,2.5,0,0,2.5,2.5,4.9,9.9,9.9,7.4,9.9,2.5,7.4,7.4,9.9,-2.5,9.9,7.4,2.5,9.9,7.4,-2.5,7.4,7.4,2.5,0,0,2.5,2.5,2.5,0,0,2.5,0,0,0,2.5,0,0,0,0,4.9,2.5,0,2.5
863,9.9,9.9,4.9,9.9,9.9,7.4,12.3,12.3,7.4,9.9,9.9,9.9,7.4,0,2.5,2.5,9.9,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,2.5,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5,0,0,0,0,4.9,0,0,0,0,0,0,2.5,0,0,2.5,2.5,2.5,9.9,9.9,9.9,2.5,0,0,4.9,2.5,4.9,0,7.4,9.9,2.5,2.5,9.9,0,0,-2.5,0,-2.5,2.5,12.3,7.4,9.9,9.9,7.4,4.9,9.9,7.4,9.9,9.9,9.9,4.9,9.9,9.9,2.5,4.9,4.9,4.9,0,0,0,0,0,2.5,2.5,0,0,0,2.5,2.5,2.5,2.5,2.5,2.5,4.9,4.9,9.9,0
864,9.9,9.9,9.9,9.9,9.9,9.9,4.9,9.9,0,9.9,9.9,9.9,9.9,9.9,0,2.5,7.4,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5,4.9,2.5,2.5,4.9,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,7.4,9.9,9.9,2.5,2.5,2.5,2.5,0,0,2.5,0,9.9,4.9,0,4.9,9.9,0,0,0,0,2.5,0,2.5,9.9,9.9,4.9,0,2.5,0,0,12.3,9.9,12.3,2.5,7.4,9.9,9.9,7.4,4.9,0,0,0,0,0,2.5,2.5,0,2.5,0,2.5,0,0,0,0,2.5,2.5,4.9,4.9,2.5
865,9.9,9.9,2.5,9.9,9.9,9.9,12.3,4.9,12.3,7.4,9.9,9.9,9.9,7.4,0,0,2.5,2.5,2.5,2.5,4.9,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5,2.5,2.5,2.5,0,4.9,0,4.9,0,0,0,0,0,0,0,0,2.5,0,0,2.5,2.5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,2.5,0,12.3,9.9,9.9,0,0,0,7.4,2.5,0,9.9,9.9,12.3,12.3,7.4,9.9,0,0,2.5,0,-2.5,0,7.4,12.3,9.9,9.9,4.9,7.4,4.9,4.9,14.8,9.9,12.3,4.9,9.9,9.9,9.9,9.9,0,2.5,0,0,0,0,2.5,0,0,0,2.5,0,2.5,9.9,2.5,2.5,7.4,0,2.5,0
866,9.9,9.9,9.9,14.8,12.3,9.9,9.9,12.3,9.9,9.9,9.9,9.9,7.4,9.9,7.4,4.9,4.9,0,4.9,2.5,4.9,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,2.5,2.5,2.5,0,0,2.5,0,0,0,0,2.5,9.9,0,0,0,2.5,0,0,2.5,2.5,0,2.5,2.5,2.5,0,0,2.5,7.4,9.9,9.9,2.5,2.5,2.5,2.5,0,0,9.9,2.5,14.8,4.9,9.9,2.5,9.9,4.9,9.9,2.5,2.5,2.5,9.9,0,12.3,7.4,9.9,2.5,9.9,4.9,14.8,12.3,12.3,12.3,12.3,12.3,7.4,0,0,0,0,0,0,0,4.9,0,0,2.5,2.5,0,2.5,7.4,2.5,0,0,9.9,4.9
867,9.9,12.3,9.9,9.9,14.8,12.3,12.3,12.3,12.3,9.9,12.3,2.5,9.9,7.4,9.9,12.3,12.3,0,0,2.5,0,9.9,0,0,0,0,0,0,2.5,0,0,0,2.5,0,0,2.5,0,2.5,0,2.5,0,0,0,0,2.5,0,0,2.5,0,2.5,2.5,2.5,0,2.5,0,2.5,12.3,0,2.5,0,0,2.5,2.5,0,0,2.5,2.5,2.5,0,0,2.5,2.5,2.5,2.5,12.3,12.3,2.5,2.5,0,2.5,2.5,0,7.4,7.4,12.3,9.9,9.9,9.9,7.4,4.9,4.9,2.5,2.5,2.5,2.5,2.5,12.3,7.4,2.5,12.3,12.3,9.9,4.9,14.8,12.3,14.8,12.3,9.9,0,7.4,4.9,0,2.5,2.5,2.5,0,9.9,0,4.9,2.5,4.9,4.9,0,2.5,4.9,9.9,4.9,2.5
868,9.9,12.3,14.8,12.3,9.9,9.9,14.8,12.3,12.3,12.3,12.3,9.9,2.5,9.9,14.8,9.9,12.3,0,4.9,4.9,7.4,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,2.5,0,7.4,2.5,0,12.3,0,0,0,9.9,9.9,2.5,2.5,0,0,0,2.5,14.8,0,2.5,2.5,0,2.5,2.5,2.5,0,2.5,2.5,0,2.5,0,0,0,0,4.9,0,12.3,12.3,9.9,2.5,2.5,2.5,2.5,2.5,7.4,7.4,9.9,9.9,9.9,9.9,9.9,0,2.5,2.5,0,2.5,9.9,2.5,9.9,12.3,12.3,14.8,4.9,12.3,0,2.5,9.9,14.8,12.3,0,0,0,2.5,2.5,0,0,2.5,0,7.4,7.4,2.5,0,2.5,4.9,2.5,0,4.9,4.9,2.5
869,12.3,9.9,12.3,9.9,12.3,9.9,9.9,12.3,12.3,9.9,12.3,12.3,9.9,0,9.9,12.3,9.9,9.9,2.5,0,2.5,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5,2.5,2.5,2.5,0,12.3,2.5,0,2.5,0,0,2.5,4.9,2.5,0,2.5,0,0,0,2.5,0,0,2.5,2.5,2.5,0,0,0,2.5,2.5,2.5,2.5,12.3,12.3,4.9,0,0,0,0,2.5,0,0,9.9,12.3,12.3,9.9,2.5,4.9,0,7.4,2.5,2.5,12.3,2.5,9.9,12.3,12.3,12.3,12.3,4.9,9.9,12.3,12.3,9.9,0,0,0,2.5,7.4,7.4,4.9,2.5,2.5,0,7.4,2.5,0,2.5,2.5,4.9,4.9,9.9,2.5,0
870,2.5,9.9,9.9,7.4,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,12.3,7.4,9.9,9.9,9.9,9.9,9.9,9.9,0,2.5,0,0,0,0,0,2.5,0,0,0,2.5,0,0,0,0,0,0,2.5,0,2.5,0,0,2.5,0,2.5,0,2.5,2.5,9.9,9.9,2.5,0,0,0,2.5,2.5,2.5,0,2.5,0,0,2.5,0,2.5,0,0,0,2.5,2.5,0,2.5,2.5,2.5,2.5,2.5,9.9,9.9,4.9,0,2.5,2.5,0,0,4.9,0,2.5,9.9,9.9,9.9,4.9,2.5,0,4.9,7.4,4.9,4.9,9.9,9.9,12.3,9.9,12.3,7.4,2.5,14.8,12.3,9.9,0,9.9,2.5,2.5,2.5,0,2.5,0,2.5,0,0,4.9,2.5,4.9,0,4.9,9.9,0,4.9,7.4
871,0,7.4,7.4,4.9,2.5,9.9,7.4,9.9,9.9,9.9,7.4,9.9,9.9,7.4,7.4,0,7.4,2.5,4.9,4.9,9.9,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5,9.9,0,0,2.5,0,0,0,9.9,4.9,0,0,0,9.9,0,0,2.5,0,0,0,0,0,2.5,0,0,0,0,0,-2.5,2.5,0,0,2.5,0,0,4.9,7.4,4.9,0,0,4.9,0,-2.5,0,-2.5,-2.5,4.9,7.4,2.5,2.5,-2.5,2.5,0,2.5,0,9.9,7.4,7.4,9.9,7.4,9.9,2.5,0,9.9,0,2.5,2.5,2.5,0,0,0,2.5,7.4,2.5,0,0,0,0,0,0,2.5,0,2.5,0,0
872,2.5,2.5,4.9,4.9,7.4,4.9,2.5,4.9,4.9,2.5,4.9,4.9,2.5,4.9,2.5,0,0,2.5,2.5,9.9,7.4,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,7.4,0,0,0,0,2.5,0,0,2.5,2.5,0,0,-7.4,0,0,0,0,0,0,0,0,2.5,2.5,2.5,0,0,2.5,0,0,0,0,0,-4.9,-2.5,0,2.5,2.5,-2.5,0,0,0,0,0,0,-7.4,0,2.5,0,2.5,-2.5,-4.9,0,0,2.5,-2.5,2.5,0,2.5,2.5,0,7.4,2.5,0,4.9,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,2.5,0,-2.5,2.5
873,0,0,2.5,0,2.5,0,4.9,2.5,2.5,2.5,2.5,2.5,0,2.5,2.5,2.5,0,0,2.5,0,2.5,2.5,0,0,0,0,0,0,2.5,0,0,2.5,2.5,0,0,0,0,2.5,0,2.5,2.5,0,0,0,2.5,0,0,0,2.5,0,2.5,0,2.5,0,2.5,2.5,-2.5,0,0,2.5,0,0,2.5,2.5,2.5,0,0,2.5,0,0,2.5,0,2.5,0,0,0,0,2.5,-2.5,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,-7.4,0,-2.5,-4.9,-7.4,0,0,0,-2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,0,2.5,2.5,0,2.5,0,0,0,0,0,0,0,-4.9,2.5,0,0
874,2.5,0,0,0,2.5,2.5,0,0,0,-2.5,0,0,0,0,0,0,-2.5,0,0,2.5,4.9,2.5,2.5,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,2.5,2.5,-2.5,0,0,2.5,0,0,0,-7.4,-2.5,0,0,0,0,0,0,-2.5,0,0,0,2.5,-2.5,-7.4,-7.4,0,0,0,0,-4.9,0,0,-2.5,0,0,0,2.5,0,-7.4,-7.4,-4.9,0,2.5,2.5,0,-4.9,-2.5,0,0,9.9,0,0,0,-4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,-2.5,-2.5,0,-4.9,2.5
875,0,-7.4,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,-2.5,0,0,2.5,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,2.5,0,0,0,0,0,0,0,0,2.5,0,-2.5,0,2.5,0,2.5,0,0,0,0,0,0,-7.4,2.5,0,0,0,0,0,-2.5,0,-4.9,0,0,0,0,0,0,-7.4,0,0,0,0,0,-7.4,-7.4,0,-2.5,0,-2.5,0,-4.9,-9.9,-4.9,-4.9,0,0,0,0,-2.5,0,-7.4,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5,0,0,2.5,0,0,-4.9,-2.5,0
876,0,-7.4,0,0,-2.5,4.9,2.5,-2.5,2.5,0,0,0,-4.9,0,0,-2.5,-4.9,0,0,2.5,0,4.9,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5,0,0,2.5,2.5,0,0,-2.5,0,0,2.5,2.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,2.5,0,0,-2.5,0,0,-2.5,0,0,0,0,0,-4.9,-4.9,0,0,-7.4,-4.9,0,2.5,-4.9,0,0,-2.5,0,0,0,0,0,2.5,0,0,-2.5,-4.9,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,-4.9,0
877,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5,-7.4,0,0,2.5,2.5,-7.4,0,0,2.5,0,0,0,-2.5,0,0,0,0,0,0,0,0,-7.4,-2.5,0,0,0,0,-4.9,0,2.5,0,0,-7.4,-2.5,-4.9,0,-2.5,0,-4.9,-2.5,-4.9,0,-7.4,-2.5,-2.5,0,0,2.5,-7.4,-2.5,0,2.5,0,0,4.9,-4.9,0,0,0,0,0,0,0,2.5,-2.5,2.5,2.5,2.5,0,2.5,0,0,2.5,0,0,0,0
878,-2.5,0,0,0,0,0,4.9,0,4.9,0,0,0,0,0,0,0,2.5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,-2.5,0,2.5,0,2.5,0,2.5,-4.9,0,0,0,0,-2.5,0,2.5,2.5,0,2.5,2.5,0,2.5,2.5,2.5,-7.4,0,0,2.5,0,0,2.5,-4.9,0,2.5,0,0,2.5,0,2.5,0,7.4,-2.5,-2.5,0,2.5,2.5,0,-2.5,0,0,-4.9,-2.5,0,4.9,-4.9,0,-2.5,0,0,2.5,0,0,0,0,-7.4,0,2.5,0,2.5,2.5,2.5,0,0,0,2.5,0,2.5,2.5,0,0,0,-2.5,0,0,0
879,9.9,0,0,0,2.5,4.9,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,-2.5,2.5,0,0,0,-2.5,0,0,0,0,0,0,0,2.5,-7.4,0,0,0,0,0,-4.9,0,0,0,0,0,0,0,2.5,-2.5,0,2.5,0,0,0,0,2.5,0,0,2.5,2.5,0,7.4,2.5,0,0,0,0,0,0,0,0,0,4.9,2.5,0,0,0,0,0,-2.5,0,0,0,-2.5
880,0,0,0,0,0,0,2.5,2.5,4.9,0,2.5,2.5,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,-4.9,0,0,0,0,-2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5,0,0,-2.5,0,0,0,0,0,-2.5,0,0,0,0,0,2.5,0,0,-4.9,0,0,-2.5,0,0,0,0,0,2.5,4.9,2.5,0,0,0,7.4,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,2.5,0,-9.9,0,2.5,0,0,0,0,0,-2.5,0
881,2.5,2.5,2.5,2.5,0,2.5,4.9,2.5,4.9,0,2.5,2.5,0,2.5,0,0,0,0,2.5,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,2.5,0,2.5,0,0,0,0,2.5,2.5,0,0,0,0,0,0,2.5,0,0,0,-2.5,0,0,0,0,0,-2.5,0,0,-2.5,4.9,0,0,2.5,2.5,0,2.5,0,0,2.5,0,2.5,0,2.5,2.5,4.9,4.9,4.9,2.5,2.5,0,0,0,0,0,0,2.5,2.5,0,2.5,2.5,0,0,0,0,0,0,0,-2.5,2.5
882,9.9,2.5,2.5,2.5,0,4.9,2.5,2.5,2.5,0,2.5,4.9,2.5,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,2.5,2.5,2.5,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,2.5,0,0,2.5,2.5,2.5,2.5,0,-2.5,0,2.5,4.9,0,0,-2.5,0,4.9,7.4,0,7.4,2.5,0,0,0,2.5,0,0,2.5,2.5,2.5,2.5,2.5,0,0,2.5,0,0,2.5,0,0,0
883,9.9,4.9,7.4,4.9,7.4,4.9,9.9,2.5,9.9,7.4,7.4,2.5,2.5,2.5,2.5,0,7.4,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,2.5,2.5,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5,0,0,0,0,0,2.5,0,0,0,0,0,2.5,-4.9,0,0,0,2.5,2.5,2.5,0,2.5,7.4,2.5,0,0,0,0,2.5,9.9,0,0,0,-2.5,9.9,7.4,7.4,2.5,0,0,0,0,0,0,2.5,2.5,4.9,0,7.4,2.5,0,0,0,0,0,2.5,2.5,-4.9
884,9.9,0,4.9,9.9,9.9,4.9,9.9,4.9,9.9,4.9,9.9,9.9,9.9,12.3,2.5,2.5,4.9,0,0,0,2.5,4.9,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,7.4,0,0,0,0,2.5,0,2.5,0,9.9,4.9,0,2.5,4.9,0,2.5,2.5,0,2.5,2.5,0,0,0,0,2.5,2.5,0,0,2.5,2.5,2.5,0,2.5,4.9,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,2.5,9.9,7.4,0,2.5,0,2.5,9.9,7.4,2.5,2.5,0,9.9,9.9,9.9,9.9,0,0,0,2.5,2.5,0,0,2.5,2.5,2.5,9.9,9.9,0,-2.5,0,0,2.5,2.5,2.5,4.9
885,12.3,9.9,7.4,7.4,12.3,12.3,14.8,9.9,9.9,9.9,4.9,14.8,14.8,12.3,9.9,2.5,9.9,2.5,2.5,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,2.5,0,9.9,0,0,2.5,2.5,0,2.5,4.9,0,0,9.9,0,0,4.9,2.5,0,7.4,0,0,7.4,0,0,0,0,2.5,2.5,0,-2.5,7.4,4.9,9.9,0,0,9.9,7.4,0,0,0,0,2.5,4.9,0,2.5,4.9,2.5,2.5,0,0,2.5,9.9,9.9,7.4,0,0,9.9,0,4.9,9.9,9.9,0,0,12.3,9.9,12.3,2.5,2.5,2.5,2.5,4.9,0,0,4.9,7.4,2.5,9.9,9.9,2.5,0,0,0,7.4,2.5,7.4,4.9
886,14.8,14.8,14.8,12.3,12.3,14.8,9.9,12.3,9.9,12.3,12.3,9.9,12.3,9.9,14.8,14.8,12.3,2.5,0,4.9,0,4.9,0,0,0,0,0,0,0,0,2.5,0,0,0,2.5,0,0,0,2.5,0,0,2.5,0,0,0,0,2.5,0,0,2.5,0,4.9,2.5,0,2.5,14.8,14.8,0,2.5,9.9,2.5,12.3,2.5,2.5,2.5,9.9,2.5,9.9,2.5,0,2.5,4.9,2.5,2.5,9.9,7.4,2.5,4.9,9.9,4.9,2.5,2.5,2.5,9.9,2.5,7.4,4.9,7.4,7.4,9.9,4.9,4.9,0,0,2.5,14.8,4.9,0,0,9.9,9.9,7.4,0,2.5,0,7.4,2.5,14.8,2.5,9.9,0,2.5,2.5,7.4,9.9,4.9,9.9,2.5,2.5,9.9,0,2.5,0,2.5,4.9,2.5,9.9,2.5
887,17.3,14.8,14.8,14.8,14.8,9.9,9.9,9.9,12.3,14.8,9.9,14.8,14.8,9.9,14.8,14.8,9.9,14.8,9.9,2.5,2.5,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5,0,2.5,0,0,2.5,0,0,0,0,0,2.5,14.8,12.3,0,2.5,12.3,9.9,12.3,12.3,2.5,7.4,2.5,0,7.4,0,0,7.4,4.9,0,9.9,9.9,9.9,7.4,0,9.9,9.9,9.9,7.4,0,9.9,12.3,4.9,9.9,0,0,9.9,4.9,0,7.4,2.5,9.9,9.9,14.8,9.9,0,12.3,4.9,9.9,9.9,12.3,12.3,2.5,4.9,2.5,12.3,7.4,2.5,2.5,2.5,4.9,12.3,7.4,4.9,9.9,0,4.9,9.9,9.9,2.5,2.5,9.9,9.9,9.9
888,0,12.3,14.8,14.8,14.8,14.8,14.8,14.8,14.8,9.9,14.8,9.9,14.8,9.9,14.8,12.3,4.9,12.3,9.9,17.3,2.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,4.9,0,0,2.5,0,0,0,0,0,0,2.5,0,2.5,0,7.4,9.9,2.5,0,0,0,0,2.5,12.3,7.4,0,2.5,2.5,9.9,9.9,12.3,14.8,12.3,9.9,7.4,0,9.9,2.5,4.9,4.9,9.9,2.5,9.9,12.3,12.3,2.5,2.5,0,9.9,12.3,9.9,0,7.4,12.3,12.3,12.3,9.9,0,0,12.3,7.4,0,2.5,2.5,2.5,14.8,14.8,4.9,12.3,4.9,2.5,4.9,14.8,14.8,7.4,0,0,2.5,2.5,9.9,0,2.5,2.5,9.9,0,7.4,0,7.4,0,9.9,12.3,9.9,-2.5,9.9,0
